date,regime,rho,eta,gamma,butterfly_free,calendar_free,arbitrage_free,min_butterfly_g,butterfly_violations,calendar_violations,min_calendar_slope,density_mass_VIX9D,density_mass_VIX,density_mass_VIX3M,density_mass_VIX6M,density_mass_VIX1Y,sufficient_conditions_hold,max_condition_1,max_condition_2,max_density_mass_error,density_valid
2019-12-12,Unconstrained,-0.24810568513422082,1.265196246307268,0.6284771340583136,True,True,True,0.0819661235759203,0,0,0.0010665281917808219,1.0000000000004168,1.0000000002481393,1.0000000322953784,1.000000189727756,1.0000005674730383,False,0.45215678443047486,13.86660155498154,5.674730383375959e-07,True
2019-12-13,Unconstrained,-0.39739500024314556,1.265196246307268,0.6284771340583136,False,True,False,-0.020436308529426656,2,0,0.0009313518082191777,1.0016383357581495,1.0000000003934792,1.000000050349189,1.0000002612437378,1.0000006842365585,False,0.5000764019409388,16.921009638488115,0.001638335758149534,False
2019-12-16,Unconstrained,-0.3840518098717395,1.265196246307268,0.6284771340583136,False,True,False,-0.0285957605389809,2,0,0.0008778290136986301,1.0024053216716386,1.0000000002463174,1.0000000434803487,1.0000002369191714,1.0000006579276994,False,0.49108273764409405,17.32856078723621,0.0024053216716386494,False
2019-12-17,Unconstrained,-0.3002884758382243,1.265196246307268,0.6284771340583136,True,True,True,0.011122849870012844,0,0,0.0009343596164383559,0.9999999999973396,1.000000000126321,1.0000000311524833,1.0000001944772723,1.000000586949065,False,0.4629855643443236,16.628968822914356,5.869490649068609e-07,True
2019-12-18,Unconstrained,-0.39776314662579926,1.265196246307268,0.6284771340583136,False,True,False,-0.058439938535369634,3,0,0.0010391457534246573,1.0079963481974834,1.0000000003811995,1.0000000492533712,1.0000002554108764,1.0000006702148878,False,0.4959477295048885,18.628236771173206,0.007996348197483405,False
2019-12-19,Unconstrained,-0.49068459467148906,1.265196246307268,0.6284771340583136,False,True,False,-0.16378690920773398,5,0,0.001066835917808219,1.0275541622279722,1.0000000007466692,1.0000000694200633,1.0000003103104913,1.0000007439463208,False,0.5270534806735852,20.834482883164185,0.027554162227972245,False
2019-12-20,Unconstrained,-0.43836565426351937,1.265196246307268,0.6284771340583136,False,True,False,-0.12494961371920069,3,0,0.0010744128493150684,1.0190207210003024,1.0000000005050975,1.0000000600206325,1.0000002792404556,1.0000007058551168,False,0.5103541198319924,20.23665222085108,0.019020721000302387,False
2019-12-23,Unconstrained,-0.3882794778965272,1.265196246307268,0.6284771340583136,False,True,False,-0.06336623462692309,3,0,0.001068685726027397,1.0089665516224713,1.0000000003594463,1.0000000516719991,1.000000253160058,1.0000006623829216,False,0.4927755007255241,18.951629779639404,0.008966551622471286,False
2019-12-24,Unconstrained,-0.38812632048395507,1.265196246307268,0.6284771340583136,False,True,False,-0.0739041466454059,3,0,0.0010940615342465753,1.0101380652641332,1.0000000003743201,1.000000051936239,1.0000002517771411,1.0000006615905253,False,0.49252843628899684,19.22289789206753,0.01013806526413319,False
2019-12-26,Unconstrained,-0.37629502869846926,1.265196246307268,0.6284771340583136,False,True,False,-0.051761600467880656,3,0,0.001071628109589041,1.00707336426301,1.0000000003337637,1.0000000494234975,1.0000002420916685,1.000000648961063,False,0.48775712233664387,18.68081501274281,0.007073364263010085,False
2019-12-27,Unconstrained,-0.3420360269414632,1.265196246307268,0.6284771340583136,False,True,False,-0.016317729134440975,2,0,0.0011840950684931508,1.0010610150459975,1.0000000004207759,1.0000000482548668,1.0000002351148591,1.000000628870306,False,0.47877993707061706,17.29081972323492,0.0010610150459975376,False
2019-12-30,Unconstrained,-0.2611446572263992,1.265196246307268,0.6284771340583136,True,True,True,0.06696312405836008,0,0,0.0013376591506849313,1.0000000000002016,1.0000000004830707,1.00000004097782,1.0000002007502216,1.0000005712609772,False,0.4546244817459912,14.47552935897297,5.712609771890698e-07,True
2019-12-31,Unconstrained,-0.3334443445236764,1.265196246307268,0.6284771340583136,True,True,True,0.02673191471319885,0,0,0.0011271790684931507,1.000000000000351,1.000000000488201,1.0000000454087385,1.000000223682186,1.0000006203039966,False,0.4755301423051417,15.605532149701691,6.203039966123924e-07,True
2020-01-02,Unconstrained,-0.30370790381327284,1.265196246307268,0.6284771340583136,False,True,False,-0.0028513221493718377,1,0,0.0010010375342465753,1.0000798823558172,1.0000000001503249,1.000000032095358,1.0000001851169045,1.000000563922121,False,0.4569480507272614,17.12007778599207,7.988235581724012e-05,True
2020-01-03,Unconstrained,-0.2575154587821134,1.265196246307268,0.6284771340583136,True,True,True,0.05569810472578097,0,0,0.0012128373698630135,1.0000000000000524,1.000000000286257,1.0000000330479573,1.000000179468479,1.0000005457367234,False,0.44740699915332793,14.998782622667648,5.457367233674404e-07,True
2020-01-06,Unconstrained,-0.24589781993451965,1.265196246307268,0.6284771340583136,True,True,True,0.05543805047705995,0,0,0.0011962650410958899,1.0000000000000122,1.0000000002287834,1.0000000302912035,1.0000001702303858,1.0000005251857313,False,0.4406787638245808,15.080284803777703,5.251857313481878e-07,True
2020-01-07,Unconstrained,-0.21488428792251893,1.265196246307268,0.6284771340583136,True,True,True,0.06806874437587637,0,0,0.001187518520547945,1.0000000000000218,1.0000000001604366,1.0000000252048933,1.0000001516616088,1.0000004906589215,False,0.42818756823869075,14.753866862722559,4.906589214925816e-07,True
2020-01-08,Unconstrained,-0.291616000323023,1.265196246307268,0.6284771340583136,True,True,True,0.032243868270700124,0,0,0.001118662849315068,0.9999999999999991,1.0000000002711933,1.0000000323579408,1.0000001808207006,1.0000005416157969,False,0.44963848897650166,15.764772555064706,5.416157968785029e-07,True
2020-01-09,Unconstrained,-0.25369574175727366,1.265196246307268,0.6284771340583136,True,True,True,0.030528970173967815,0,0,0.001001668931506849,1.0000000000009517,1.0000000000955094,1.000000022876605,1.0000001507021374,1.0000004879394486,False,0.431329649284074,16.259410454291775,4.879394486234645e-07,True
2020-01-10,Unconstrained,-0.1958081373737566,1.265196246307268,0.6284771340583136,True,True,True,0.05258199300149781,0,0,0.0010211188767123291,1.0000000000070863,1.0000000000510443,1.0000000164511547,1.0000001219428583,1.0000004386261043,False,0.412255585258472,15.72606272074733,4.386261043265449e-07,True
2020-01-13,Unconstrained,-0.22873253800827967,1.265196246307268,0.6284771340583136,True,True,True,0.025401831185047886,0,0,0.0009984793150684932,1.0000000000566136,1.000000000060829,1.0000000177786248,1.0000001284292837,1.0000004531828006,False,0.419445961350396,16.58378166585756,4.53182800619345e-07,True
2020-01-14,Unconstrained,-0.22396434478726462,1.265196246307268,0.6284771340583136,True,True,True,0.030668632315351448,0,0,0.0010062113424657536,1.0000000000359504,1.0000000000611386,1.000000017293901,1.000000125652958,1.0000004457481202,False,0.41695247019581166,16.41059756026795,4.4574812019249066e-07,True
2020-01-15,Unconstrained,-0.27725830746493774,1.265196246307268,0.6284771340583136,False,True,False,-0.005645023528604146,1,0,0.0010363361917808218,1.0003178853175556,1.0000000001109663,1.0000000231787536,1.000000150318117,1.000000493345415,False,0.4349266465292438,17.565159068464848,0.00031788531755561067,False
2020-01-16,Unconstrained,-0.24931998456985066,1.265196246307268,0.6284771340583136,True,True,True,0.008448246137902286,0,0,0.0010150452328767123,1.000000000186796,1.0000000000762892,1.0000000186191478,1.0000001305556396,1.0000004571537013,False,0.4224014875728096,17.16273704674247,4.5715370133869726e-07,True
2020-01-17,Unconstrained,-0.265709187480744,1.265196246307268,0.6284771340583136,False,True,False,-0.009625085667831448,1,0,0.0010018645479452056,1.0009644885571476,1.0000000000757714,1.0000000200968926,1.0000001376519643,1.0000004655257624,False,0.42614318590748074,18.03906646504788,0.0009644885571475914,False
2020-01-21,Unconstrained,-0.24568724811351603,1.265196246307268,0.6284771340583136,True,True,True,0.041714077837423216,0,0,0.001037845315068493,1.0000000000000064,1.0000000001117777,1.0000000212839955,1.0000001336765736,1.0000004564255085,False,0.42188071524463194,15.77152644558109,4.564255084993363e-07,True
2020-01-22,Unconstrained,-0.21514885649914078,1.265196246307268,0.6284771340583136,True,True,True,0.050026986398413006,0,0,0.0010698890136986298,1.0000000000019436,1.000000000084307,1.000000018636328,1.0000001245054586,1.000000433485265,False,0.41274461832103004,15.634086121075162,4.33485265016742e-07,True
2020-01-23,Unconstrained,-0.23539145093926755,1.265196246307268,0.6284771340583136,True,True,True,0.0461618528987473,0,0,0.0010643210958904106,1.0000000000002174,1.0000000001107159,1.0000000209810542,1.0000001339268785,1.0000004465514933,False,0.41821845066591534,15.62705130325451,4.4655149333827637e-07,True
2020-01-24,Unconstrained,-0.1858354957294093,1.265196246307268,0.6284771340583136,True,True,True,0.10451683700373925,0,0,0.0012132069863013699,1.000000000000148,1.0000000001979434,1.0000000229777979,1.000000130053198,1.0000004359000123,False,0.4104849882496482,13.184026667487371,4.35900012307755e-07,True
2020-01-27,Unconstrained,-0.19366557779108107,1.265196246307268,0.6284771340583136,True,True,True,0.14859825990619788,0,0,0.0016128156164383566,1.0000000000223785,1.0000000014423103,1.000000044027454,1.0000001750867369,1.0000004914115626,False,0.426013099572091,10.944212502478512,4.914115625531679e-07,True
2020-01-28,Unconstrained,-0.17231911242076936,1.265196246307268,0.6284771340583136,True,True,True,0.13730858571449886,0,0,0.0013490278356164385,1.0000000000027855,1.0000000004718796,1.0000000288061794,1.0000001400140044,1.0000004423587305,False,0.4107327059317138,11.610071145037258,4.4235873053466435e-07,True
2020-01-29,Unconstrained,-0.1673901491980442,1.265196246307268,0.6284771340583136,True,True,True,0.1372539953687046,0,0,0.0013983433972602744,1.000000000002215,1.0000000004767133,1.0000000280428392,1.000000137864919,1.00000043668555,False,0.40867961916649004,11.63335290107523,4.366855499426947e-07,True
2020-01-30,Unconstrained,-0.21999583046940865,1.265196246307268,0.6284771340583136,True,True,True,0.10898032603474903,0,0,0.0013081123561643837,1.0000000000012985,1.0000000004841019,1.0000000325249974,1.0000001546445527,1.000000472459753,False,0.4238509670812881,12.7943355540308,4.7245975309806454e-07,True
2020-01-31,Unconstrained,-0.30910662316462945,1.265196246307268,0.6284771340583136,True,True,True,0.11732992522389021,0,0,0.0017605390684931504,1.0000000000975455,1.0000000043804333,1.0000000818346966,1.0000002564220916,1.0000006023581391,False,0.4681191675817141,11.89936845996855,6.023581391456645e-07,True
2020-02-03,Unconstrained,-0.19893721262689593,1.265196246307268,0.6284771340583136,True,True,True,0.135628238817352,0,0,0.001742326273972603,1.0000000000073057,1.000000001350028,1.0000000437969088,1.000000177448131,1.0000004873922366,False,0.4255676862600122,11.587311422935912,4.873922365700167e-07,True
2020-02-04,Unconstrained,-0.2061231469244661,1.265196246307268,0.6284771340583136,True,True,True,0.10797174809340862,0,0,0.001500950712328767,1.0000000000006302,1.000000000576101,1.0000000312667352,1.0000001483823289,1.000000459198554,False,0.41886215748064554,12.893765428801611,4.5919855407028365e-07,True
2020-02-05,Unconstrained,-0.21733583967889963,1.265196246307268,0.6284771340583136,True,True,True,0.0827910450353771,0,0,0.001424364410958904,1.0000000000000893,1.0000000003891663,1.0000000276778762,1.0000001420945677,1.000000450472153,False,0.41761879145650077,14.014646479717486,4.5047215291305065e-07,True
2020-02-06,Unconstrained,-0.27299710596790333,1.265196246307268,0.6284771340583136,True,True,True,0.05160005545146086,0,0,0.001424034082191781,1.0000000000000964,1.0000000005817449,1.0000000344078093,1.0000001677800927,1.0000004965638731,False,0.43545593375425967,15.062611704430608,4.965638731313504e-07,True
2020-02-07,Unconstrained,-0.24671360390538322,1.265196246307268,0.6284771340583136,True,True,True,0.07206893899479098,0,0,0.0015021947671232875,1.000000000000153,1.000000000611228,1.0000000340753576,1.0000001659939266,1.0000004898870134,False,0.43120801084150523,14.331326721758261,4.898870133995814e-07,True
2020-02-10,Unconstrained,-0.2585455004764873,1.265196246307268,0.6284771340583136,True,True,True,0.05697755619485597,0,0,0.0014495011232876704,1.0000000000000646,1.0000000005353271,1.0000000344547963,1.0000001670644376,1.0000004904457764,False,0.4324660991459794,14.945021822796363,4.90445776435422e-07,True
2020-02-11,Unconstrained,-0.2548330138232632,1.265196246307268,0.6284771340583136,True,True,True,0.06120597778665192,0,0,0.0014746842739726024,1.000000000000076,1.0000000005602216,1.0000000339240676,1.0000001667289968,1.0000004896211458,False,0.4318976966187534,14.812496199325683,4.896211458493838e-07,True
2020-02-12,Unconstrained,-0.2536653063948454,1.265196246307268,0.6284771340583136,True,True,True,0.03005996732580965,0,0,0.0012619390684931505,1.0000000000011076,1.0000000002293776,1.0000000263173692,1.000000150045259,1.0000004699892382,False,0.42636025503876773,16.27443808561444,4.699892381943016e-07,True
2020-02-13,Unconstrained,-0.2528993731309956,1.265196246307268,0.6284771340583136,True,True,True,0.04414310553762255,0,0,0.0013005849041095895,0.9999999999999054,1.0000000002977143,1.0000000291041913,1.0000001564388317,1.0000004782423302,False,0.42858107364828557,15.549523974460454,4.782423301818994e-07,True
2020-02-14,Unconstrained,-0.24732971781754567,1.265196246307268,0.6284771340583136,True,True,True,0.03679858262986379,0,0,0.0012408844931506848,1.0000000000008777,1.0000000002069287,1.000000026660884,1.0000001506594314,1.0000004674423888,False,0.4250885903807445,16.085671395811033,4.6744238879625755e-07,True
2020-02-18,Unconstrained,-0.3137210380774018,1.265196246307268,0.6284771340583136,True,True,True,0.03283453220828176,0,0,0.0013896392876712328,1.0000000000002025,1.0000000007658296,1.0000000444016135,1.0000002012584521,1.0000005423478633,False,0.451796038918955,15.519883618201764,5.423478632859968e-07,True
2020-02-19,Unconstrained,-0.3698573576285086,1.265196246307268,0.6284771340583136,False,True,False,-0.014534357352505495,2,0,0.001351595178082192,1.000987697258319,1.0000000009357013,1.000000052397779,1.0000002314031733,1.0000005916347612,False,0.47052236897930916,16.964223511298258,0.0009876972583189314,False
2020-02-20,Unconstrained,-0.310103950702651,1.265196246307268,0.6284771340583136,True,True,True,0.047748864894702744,0,0,0.0015163045479452057,1.000000000000468,1.0000000010948549,1.0000000502239335,1.0000002135232775,1.0000005567258186,False,0.4555237163893849,14.987159607379777,5.567258185568136e-07,True
2020-02-21,Unconstrained,-0.290678800036132,1.265196246307268,0.6284771340583136,True,True,True,0.07771469817191057,0,0,0.0017845358630136977,1.0000000000020797,1.0000000019212938,1.0000000599119687,1.0000002274957445,1.0000005694962417,False,0.4572355369548056,13.815693317055265,5.694962417202021e-07,True
2020-02-24,Unconstrained,-0.26748651374672067,1.265196246307268,0.6284771340583136,True,True,True,0.1730162902433771,0,0,0.0026401471232876715,1.0000000019035487,1.0000000188663032,1.0000001304753956,1.0000003148267005,1.0000006503776089,False,0.47626717716669825,9.433047991923404,6.503776088795377e-07,True
2020-02-25,Unconstrained,-0.29410213802375285,1.265196246307268,0.6284771340583136,True,True,True,0.17981917870968805,0,0,0.0031169239726027407,1.0000000057028566,1.000000037291433,1.0000001902078597,1.0000003975826945,1.0000007374427782,False,0.5028903714728847,9.000996882722447,7.374427781758897e-07,True
2020-02-26,Unconstrained,-0.2891143447220855,1.265196246307268,0.6284771340583136,True,True,True,0.17688575494969505,0,0,0.0032499116712328756,1.0000000041653931,1.0000000346133149,1.0000001832762035,1.000000392020501,1.000000728373156,False,0.49975435128717133,9.165753710717032,7.283731560114859e-07,True
2020-02-27,Unconstrained,-0.3695921802000622,1.265196246307268,0.6284771340583136,True,True,True,0.20105729088800947,0,0,0.00521560536986301,1.0000000717942483,1.0000001900901636,1.0000004280453412,1.0000006390656822,1.0000009332072344,False,0.5723061201015841,7.695101187642576,9.332072343770648e-07,True
2020-02-28,Unconstrained,-0.43783506554513896,1.265196246307268,0.6284771340583136,True,True,True,0.18624307514520308,0,0,0.006322924109589039,1.0000000806286162,1.000000245673593,1.0000004830143574,1.0000007135327862,1.0000009674188264,False,0.6013725230917234,8.224693163164808,9.674188263808503e-07,True
2020-03-02,Unconstrained,-0.2633222192377761,1.265196246307268,0.6284771340583136,True,True,True,0.19797452325946402,0,0,0.00479509915068493,1.0000000117149772,1.000000073402107,1.0000002747899683,1.0000005002047638,1.0000008027100464,False,0.5149201640897012,8.134432674247618,8.027100464325088e-07,True
2020-03-03,Unconstrained,-0.21272413556696912,1.265196246307268,0.6284771340583136,True,True,True,0.21336210729875163,0,0,0.005616901808219178,1.0000000167296854,1.000000088595711,1.000000307752666,1.0000005272853043,1.0000008341508835,False,0.512768510688038,7.351870859982184,8.341508834774913e-07,True
2020-03-04,Unconstrained,-0.262747267573429,1.265196246307268,0.6284771340583136,True,True,True,0.1876064095665769,0,0,0.005024605643835613,1.0000000052428564,1.000000060789584,1.0000002689593959,1.0000005065866577,1.000000832775183,False,0.5224913321095443,8.695204751282061,8.327751830350394e-07,True
2020-03-05,Unconstrained,-0.24383267085337929,1.265196246307268,0.6284771340583136,True,True,True,0.21095865312923992,0,0,0.007070805452054793,1.0000000230728885,1.0000001319537177,1.0000004058416896,1.0000006758063937,1.000000988152755,False,0.5576744374565501,7.435316364343123,9.881527549548963e-07,True
2020-03-06,Unconstrained,-0.3240745686047026,1.265196246307268,0.6284771340583136,True,True,True,0.1990097545478336,0,0,0.008645201506849314,1.000000034430517,1.000000206792058,1.0000005721794194,1.000000860797911,1.0000011085665486,False,0.6283526261269174,7.921794083248069,1.1085665485577323e-06,True
2020-03-09,Unconstrained,-0.31812219168455336,1.265196246307268,0.6284771340583136,True,True,True,0.22380031608621279,0,0,0.012191215890410955,1.0000001535536946,1.0000004176338158,1.0000008138879368,1.000001064154847,1.0000010708630673,False,0.6774569823991335,6.489469165901357,1.0708630673317288e-06,True
2020-03-10,Unconstrained,-0.25071173287884274,1.265196246307268,0.6284771340583136,True,True,True,0.22007935200922546,0,0,0.010267449616438355,1.0000000533258564,1.0000002425803165,1.0000006350860495,1.0000009305124895,1.000001200259524,False,0.6250269250077501,6.854793792177614,1.2002595239923863e-06,True
2020-03-11,Unconstrained,-0.31753474054206743,1.265196246307268,0.6284771340583136,True,True,True,0.22225418069319958,0,0,0.012406263863013703,1.000000137996281,1.0000004068509822,1.0000008544088048,1.000001105538056,1.0000009748657301,False,0.6936373079241641,6.591422782916332,1.1055380559898964e-06,True
2020-03-12,Unconstrained,-0.29488133027461394,1.265196246307268,0.6284771340583136,True,True,True,0.2405078620896379,0,0,0.0203697437260274,1.0000004390935107,1.0000007877919619,1.0000011494989645,1.0000008748612328,0.999999375688726,False,0.7641649719367628,5.170244698711592,1.1494989644589282e-06,True
2020-03-13,Unconstrained,-0.7846498509209864,1.265196246307268,0.6284771340583136,True,True,True,0.11995198973537202,0,0,0.015450113671232876,1.000000427321699,1.0000008314531863,0.9999987052902168,0.9999838968985021,0.9999368245921876,False,0.9733474475766531,8.815019111678357,6.317540781242137e-05,True
2020-03-16,Unconstrained,-0.3030231891678962,1.265196246307268,0.6284771340583136,True,True,True,0.24082444988845872,0,0,0.015575059863013746,1.000000477698822,1.0000009214359142,1.0000007956542785,0.9999982431044182,0.9999961783630813,False,0.8080980408447718,5.118533541134026,3.8216369186994115e-06,True
2020-03-17,Unconstrained,-0.33237445314762587,1.265196246307268,0.6284771340583136,True,True,True,0.23495464506562788,0,0,0.023396526547945135,1.0000003644199085,1.0000008279005765,1.000000770728135,0.9999973056248812,0.9999929639642456,False,0.8330933840158105,5.645506473445743,7.036035754359737e-06,True
2020-03-18,Unconstrained,-0.2152185782901021,1.265196246307268,0.6284771340583136,True,True,True,0.2428056773092661,0,0,0.020011392712328768,1.000000311828173,1.00000073307138,1.0000011291332347,0.9999987269941113,0.9999967415723228,False,0.8024976937507471,5.023699364806841,3.2584276772329446e-06,True
2020-03-19,Unconstrained,-0.256119128327668,1.265196246307268,0.6284771340583136,True,True,True,0.23912103224773465,0,0,0.022180338739726017,1.0000002871864764,1.0000006881184882,1.000001038194187,0.9999995526931696,0.99999716048821,False,0.7980568491028761,5.382899723507575,2.8395117900315014e-06,True
2020-03-20,Unconstrained,-0.3060797529225047,1.265196246307268,0.6284771340583136,True,True,True,0.23279805336130907,0,0,0.01740975728767119,1.0000002552070166,1.0000006233193661,1.0000009442062106,0.9999993330683883,0.999997534474878,False,0.7934746811972861,5.865571392947301,2.4655251219529717e-06,True
2020-03-23,Unconstrained,-0.23585834504968506,1.265196246307268,0.6284771340583136,True,True,True,0.235772871676238,0,0,0.01588263139726027,1.0000001728779444,1.000000475319454,1.0000011500204482,1.000001248611938,1.000001025264316,False,0.7041967545086778,5.726256492457432,1.2486119380650251e-06,True
2020-03-24,Unconstrained,-0.2587783744446542,1.265196246307268,0.6284771340583136,True,True,True,0.23377436750086092,0,0,0.01624205276712328,1.0000001804126033,1.0000004977514425,1.0000010407266788,1.0000011901070704,1.000001197948942,False,0.6679359863753781,5.861240785165155,1.1979489420443912e-06,True
2020-03-25,Unconstrained,-0.23839367159511596,1.265196246307268,0.6284771340583136,True,True,True,0.2366915267453647,0,0,0.016639065589041033,1.0000001935831848,1.000000521037479,1.0000010784907487,1.000001248188749,1.000001209378183,False,0.677003492727472,5.641027508031519,1.2481887490256582e-06,True
2020-03-26,Unconstrained,-0.29302214521647685,1.265196246307268,0.6284771340583136,True,True,True,0.2284789760484201,0,0,0.017223044136986297,1.0000001655606596,1.0000005167088153,1.0000009956856646,1.0000011557926596,1.0000010623886075,False,0.686670312590749,6.211787057451059,1.1557926595795465e-06,True
2020-03-27,Unconstrained,-0.2774770463062519,1.265196246307268,0.6284771340583136,True,True,True,0.2290676323175975,0,0,0.0079795051780822,1.0000001481654412,1.0000005872146431,1.0000011333091983,1.0000010135808846,1.0000008399234386,False,0.7125345917328195,6.194775205950362,1.1333091982645982e-06,True
2020-03-30,Unconstrained,-0.36298492594788884,1.265196246307268,0.6284771340583136,True,True,True,0.21187252201225903,0,0,0.01705458410958904,1.0000001196196262,1.0000005059634292,1.00000105023279,1.0000008237545301,0.9999999708095912,False,0.7464202107071467,7.123764495370533,1.0502327900674402e-06,True
2020-03-31,Unconstrained,-0.43710604076057985,1.265196246307268,0.6284771340583136,True,True,True,0.1976439739827219,0,0,0.014636415780821914,1.0000001306139064,1.0000005017723033,1.0000010046121304,1.0000004251156556,0.9999981029942226,False,0.78502299252482,7.683313482967043,1.8970057773515236e-06,True
2020-04-01,Unconstrained,-0.16048465794800607,1.265196246307268,0.6284771340583136,True,True,True,0.2320474620371266,0,0,0.017485750109589044,1.0000000471354102,1.000000331005977,1.0000009395975198,1.00000131818011,1.0000014168772848,False,0.6624407159426803,6.141693544582689,1.4168772848321964e-06,True
2020-04-02,Unconstrained,-0.20120869485889187,1.265196246307268,0.6284771340583136,True,True,True,0.22106842205860217,0,0,0.014425966602739725,1.0000000280433512,1.0000002638397525,1.0000008482211267,1.000001233756488,1.0000013185489292,False,0.6646935434391971,6.877279219780322,1.3185489291522856e-06,True
2020-04-03,Unconstrained,-0.22656162666998952,1.265196246307268,0.6284771340583136,True,True,True,0.2106113339764942,0,0,0.012633643726027393,1.0000000167466139,1.0000002189917443,1.000000790437189,1.0000011751269133,1.0000012629772168,False,0.6660822858792074,7.492124094336763,1.2629772168093467e-06,True
2020-04-06,Unconstrained,-0.22595300829207596,1.265196246307268,0.6284771340583136,True,True,True,0.21119107056681888,0,0,0.011370357369863015,1.0000000174111416,1.0000001961127212,1.000000732234173,1.0000011143580163,1.0000012749943719,False,0.6495817935177459,7.458428856098329,1.2749943718581846e-06,True
2020-04-07,Unconstrained,-0.17633334882147628,1.265196246307268,0.6284771340583136,True,True,True,0.21906409129810997,0,0,0.012163260164383563,1.0000000151104125,1.0000001863623207,1.000000695903799,1.0000011041076757,1.000001360900272,False,0.6370407173685713,7.053831635380074,1.3609002720293972e-06,True
2020-04-08,Unconstrained,-0.1752442975659967,1.265196246307268,0.6284771340583136,True,True,True,0.21152477256068625,0,0,0.011000276876712328,1.000000006887236,1.0000001432460939,1.0000006339953174,1.000001049687063,1.0000013406395385,False,0.6271912843666768,7.540362981778145,1.3406395384940595e-06,True
2020-04-09,Unconstrained,-0.19827899518416855,1.265196246307268,0.6284771340583136,True,True,True,0.20501687213223257,0,0,0.010243199835616439,1.0000000059020655,1.0000001347001632,1.0000006237593615,1.000001026499488,1.000001307238461,False,0.6326916287875316,7.887607081092787,1.3072384610346433e-06,True
2020-04-13,Unconstrained,-0.16947669157951464,1.265196246307268,0.6284771340583136,True,True,True,0.21123221756931088,0,0,0.009635347561643836,1.0000000059243208,1.0000001157894105,1.00000057500736,1.000000985242526,1.0000013215016124,False,0.6167155392480933,7.570434006699368,1.321501612361331e-06,True
2020-04-14,Unconstrained,-0.20426286240514233,1.265196246307268,0.6284771340583136,True,True,True,0.2012161700547116,0,0,0.008005091260273973,1.0000000047155744,1.0000000947029821,1.000000493841688,1.000000918429505,1.000001260382791,False,0.6182653587561596,8.096206554212857,1.2603827910240284e-06,True
2020-04-15,Unconstrained,-0.22667155145470907,1.265196246307268,0.6284771340583136,True,True,True,0.20283267574037042,0,0,0.009433468931506851,1.0000000086282417,1.0000001385372415,1.0000006069928113,1.0000010252936264,1.0000012741175413,False,0.6518352085472525,7.9505918268679325,1.2741175412500638e-06,True
2020-04-16,Unconstrained,-0.219621997670965,1.265196246307268,0.6284771340583136,True,True,True,0.2018992881853167,0,0,0.009180658109589039,1.0000000069153796,1.0000001265125569,1.0000005979766127,1.0000010248597557,1.0000012875418982,False,0.6508742809859489,8.020877737855345,1.2875418982094544e-06,True
2020-04-17,Unconstrained,-0.29542522628821893,1.265196246307268,0.6284771340583136,True,True,True,0.17913006945541562,0,0,0.008734724219178083,1.0000000055805605,1.0000001378936756,1.0000006058459758,1.0000010143521185,1.0000010739903813,False,0.683984864699044,9.03213516145875,1.0739903812950757e-06,True
2020-04-20,Unconstrained,-0.32366909803086497,1.265196246307268,0.6284771340583136,True,True,True,0.1911042718323546,0,0,0.011015908767123285,1.0000000208500925,1.0000002363091824,1.0000007526203056,1.0000010988666597,1.0000007189308724,False,0.7155508348904482,8.336553167196797,1.0988666596656316e-06,True
2020-04-21,Unconstrained,-0.2953052355128169,1.265196246307268,0.6284771340583136,True,True,True,0.19856557615189904,0,0,0.011852750301369862,1.0000000213427271,1.0000002429609012,1.0000008014539965,1.0000011479892656,1.0000006146895082,False,0.7243755496975853,8.020293148417984,1.1479892656485191e-06,True
2020-04-22,Unconstrained,-0.32739701110540986,1.265196246307268,0.6284771340583136,True,True,True,0.1824858882325692,0,0,0.010498086328767118,1.0000000129390567,1.0000002094021678,1.0000007543381584,1.0000011075321082,1.000000442738337,False,0.7303120741372715,8.761211382908586,1.107532108246545e-06,True
2020-04-23,Unconstrained,-0.29652051669532686,1.265196246307268,0.6284771340583136,True,True,True,0.18649063359080897,0,0,0.010255706712328767,1.0000000095034716,1.0000001824546936,1.000000724505471,1.0000011240707993,1.000000731219828,False,0.7175713892445447,8.65410596367143,1.124070799329857e-06,True
2020-04-24,Unconstrained,-0.2772306640393636,1.265196246307268,0.6284771340583136,True,True,True,0.1703680954252657,0,0,0.00812973189041096,1.0000000019675679,1.0000001035935047,1.0000006063081333,1.0000010590169843,1.0000010714958634,False,0.689485808005403,9.533449170833046,1.0714958633695204e-06,True
2020-04-27,Unconstrained,-0.31363067602529815,1.265196246307268,0.6284771340583136,True,True,True,0.16094787222678086,0,0,0.00667600824657534,1.0000000024025693,1.0000000883616682,1.000000558245186,1.0000010035846292,1.0000010147889635,False,0.6889840926389424,9.855110058001005,1.0147889635270246e-06,True
2020-04-28,Unconstrained,-0.31508510630694897,1.265196246307268,0.6284771340583136,True,True,True,0.16402410196195197,0,0,0.0066677163287671235,1.0000000030546143,1.0000000918388368,1.0000005609110048,1.0000009980701572,1.0000010368948433,False,0.6851048749458164,9.702608419286394,1.0368948433203684e-06,True
2020-04-29,Unconstrained,-0.36668577968713817,1.265196246307268,0.6284771340583136,True,True,True,0.1405638866342985,0,0,0.005847108657534248,1.0000000023177884,1.0000000838126324,1.000000539851077,1.000000961457647,1.000000896077012,False,0.6950598260728635,10.561762289736292,9.614576470529101e-07,True
