date,v_short,v_long,kappa,held_out_maturity,observed_total_variance,predicted_total_variance,held_out_relative_error,curve_calendar_free
2011-02-10,0.021477130477983625,0.06393873867403607,2.5663786530046315,VIX6M,0.020711003178082193,0.020511244057352208,-0.009645072187588895,True
2011-02-11,0.020494561681474635,0.06983855162069844,2.1616659093712087,VIX6M,0.020078954794520553,0.020348665399288948,0.013432502215802446,True
2011-02-14,0.02236225171952013,0.08041635789500035,1.5005307706203495,VIX6M,0.020444758191780824,0.020299803367751355,-0.007090072803489719,True
2011-02-15,0.02382332166397748,0.08399100725327366,1.3970019935511104,VIX6M,0.020875702356164382,0.020866317216846376,-0.00044957238601528324,True
2011-02-16,0.02548190836029462,0.09373914301109458,1.0093291846587882,VIX6M,0.021061768602739724,0.02057543222285528,-0.023090956370168312,True
2011-02-17,0.023453314647462337,0.07008669864181238,2.2775297494098297,VIX6M,0.021856482904109593,0.02165487596861499,-0.00922412523456345,True
2011-02-18,0.021388293195452816,0.06632698258408512,3.2376988404581413,VIX6M,0.022301980931506853,0.02258557620027171,0.012716147038051198,True
2011-02-22,0.040379248916011364,1.3661625772050794,0.03159467287927134,VIX6M,0.026933824273972604,0.025986470006156788,-0.03517340345653357,True
2011-02-23,0.04614552937735737,1.3270917244041855,0.028147059525725868,VIX6M,0.02905953928767123,0.028174335760047766,-0.03046171926060159,True
2011-02-24,0.043810299398141704,0.17361520256544574,0.3572435696809549,VIX6M,0.0290108837260274,0.027996881935322012,-0.03495246129974543,True
2011-02-25,0.033994945896278335,0.10165530420699352,1.0536267440602742,VIX6M,0.0262817541369863,0.025123491969303902,-0.04407096123208829,True
2011-02-28,0.03050094043143258,0.07237119606159034,2.111730284044285,VIX6M,0.024106746575342466,0.02381163508943017,-0.012241862873945476,True
2011-03-01,0.04286653625963059,0.1133477069935156,0.5947283489834296,VIX6M,0.027688831397260267,0.02677629729181033,-0.0329567576311736,True
2011-03-02,0.041025830777985245,0.09760069006897927,0.8921544723696773,VIX6M,0.02764133769863014,0.026570020104381475,-0.038757805643456815,True
2011-03-03,0.029544857145081576,0.06820674633120108,3.208482014278695,VIX6M,0.025318630849315064,0.025056649510507838,-0.010347373851549086,True
2011-03-04,0.03178399746367437,0.07284487262568785,2.7350388823471667,VIX6M,0.026189253534246577,0.02583340791927573,-0.013587466878562281,True
2011-03-07,0.040529385801306744,0.08583327160350246,1.400133463450944,VIX6M,0.028046333589041097,0.027235445710331527,-0.028912437917604273,True
2011-03-08,0.03545157703528686,0.07364068181482206,2.6925280220838426,VIX6M,0.027262855726027393,0.026939713307524635,-0.011852845562112557,True
2011-03-09,0.03718554212780525,0.07479237420955501,2.7005220400283227,VIX6M,0.028070248602739725,0.027704525498188106,-0.013028851640306588,True
2011-03-10,0.04690526098895165,0.7303040090916821,0.05631549448774858,VIX6M,0.03001647106849315,0.02885198005073482,-0.03879506738487468,True
2011-03-11,0.03590073939029333,0.07774190234838103,2.7996202878833434,VIX6M,0.028598957424657536,0.028259646319168143,-0.011864457170625566,True
2011-03-14,0.04246577946356436,0.09468117397812655,1.3609250384874647,VIX6M,0.02935232876712329,0.029057694128498956,-0.010037862445665447,True
2011-03-15,0.05427630282974698,2.226443823512479,0.014746407818470928,VIX6M,0.03254097517808219,0.031807218540712084,-0.022548698474909916,True
2011-03-16,0.07326529682328334,3.132358677416575,0.002759174731847125,VIX6M,0.03742472876712329,0.038430607093068815,0.02687737116826246,True
2011-03-17,0.06324696651508396,2.6129166484114386,0.0074107209935323414,VIX6M,0.03468711961643836,0.03468019763330386,-0.00019955485526172134,True
2011-03-18,0.0562435415696117,1.790516188746243,0.01540231115244375,VIX6M,0.03277317961643836,0.03212031045209459,-0.019920836854544998,True
2011-03-21,0.03992449188813249,0.07388389970907143,2.2921153424515257,VIX6M,0.028022428767123284,0.027442030647591244,-0.020711913458871186,True
2011-03-22,0.03757489357669106,0.07154752001850788,2.733534566262619,VIX6M,0.027760148383561643,0.027118060232190457,-0.02312985300004384,True
2011-03-23,0.03307931188766066,0.07466812840394912,2.467691396348182,VIX6M,0.02637441780821918,0.025989170675765637,-0.014606848775008282,True
2011-03-24,0.02783280830199465,0.06971705077778458,2.962929387397917,VIX6M,0.025091965643835618,0.024514142981730058,-0.02302819437533841,True
2011-03-25,0.027585175651244995,0.07078465775378982,2.8609554349729014,VIX6M,0.025001584931506844,0.024485438455986604,-0.02064455021288651,True
2011-03-28,0.035331389218225984,0.08039741391680039,1.6254697594023293,VIX6M,0.026096915999999998,0.025354458913701507,-0.028449993336319555,True
2011-03-29,0.02904915287323708,0.07344743090169967,2.3075698132822677,VIX6M,0.02477634657534247,0.024124074778006883,-0.026326391397217926,True
2011-03-30,0.026931372319239,0.07036916191423098,2.7113973188571343,VIX6M,0.024106746575342466,0.023862470413969158,-0.010133103635940903,True
2011-03-31,0.026339550791785044,0.0686940806723766,3.0874464518777596,VIX6M,0.024507405863013698,0.02413198862396236,-0.015318522129586658,True
2011-04-01,0.02449485530217007,0.06779336918623687,3.264560502669659,VIX6M,0.024128918794520553,0.023796387770880643,-0.013781430758324099,True
2011-04-04,0.026649428914601904,0.07280255268528438,2.230671775657953,VIX6M,0.023907655232876718,0.02304797928346771,-0.03595818749413869,True
2011-04-05,0.0247146507295303,0.06874952403515891,2.9068824579780665,VIX6M,0.02388558493150685,0.023329349860435188,-0.023287479568396337,True
2011-04-06,0.022627257428630344,0.06817686062720488,3.357871101864388,VIX6M,0.023841474904109587,0.02362782417221487,-0.00896130515221986,True
2011-04-07,0.024002872834116864,0.07410083502914608,2.7360864655781776,VIX6M,0.024284409698630136,0.023992006039428176,-0.012040797484093457,True
2011-04-08,0.027314811101742244,0.07816756721420383,2.4163376216789247,VIX6M,0.025386829150684936,0.02493112800327344,-0.01795029795594621,True
2011-04-11,0.021663311986626813,0.06987807836758893,4.103660249059804,VIX6M,0.02536408619178082,0.025311404789732928,-0.0020770076891224705,True
2011-04-12,0.023710682545072904,0.07148917494664937,3.9178534929485607,VIX6M,0.026096915999999998,0.025891249052362564,-0.007880890892909874,True
2011-04-13,0.023116495775640056,0.07200508740388772,3.573978576547221,VIX6M,0.02547790290410959,0.02522752962612404,-0.009827075600683138,True
2011-04-14,0.018403143655075848,0.07052264499830752,4.594140427024459,VIX6M,0.025432345643835615,0.025684377871081663,0.009909908852907405,True
2011-04-15,0.0150694313839343,0.06882129769245843,4.468497991608315,VIX6M,0.024395780383561643,0.024275470998658347,-0.004931565336781051,True
2011-04-18,0.02337916753804999,0.07547251178944743,3.147750967844146,VIX6M,0.025775018794520547,0.025238306689891386,-0.020822956867960058,True
2011-04-19,0.018689760951442383,0.07212961242627085,3.497463357258677,VIX6M,0.024596889698630133,0.02404774104821588,-0.02232593865088709,True
2011-04-20,0.016471420724170256,0.06974179456103581,3.4048293717304863,VIX6M,0.023271754356164385,0.022653819618607376,-0.02655299330251508,True
2011-04-21,0.013865946049484297,0.0682217880154683,3.871926597648945,VIX6M,0.022924581534246577,0.022678342175106066,-0.010741280436140532,True
2011-04-25,0.019500867242044233,0.07267872398345444,2.7396979668110646,VIX6M,0.023249979616438352,0.022431247867156546,-0.03521429965912492,True
2011-04-26,0.019608437522901877,0.07531069345923991,2.343587347729841,VIX6M,0.022387347287671236,0.02180948949627277,-0.02581180271039494,True
2011-04-27,0.018937085296117446,0.07552698856750077,2.165960076186507,VIX6M,0.021708982356164384,0.02102514212764514,-0.031500335543138115,True
2011-04-28,0.015611737819234363,0.06975919853672491,2.720539326976973,VIX6M,0.020978970575342464,0.02062080511615389,-0.017072594572850073,True
2011-04-29,0.016321475805838506,0.06886841192789664,2.64279058825189,VIX6M,0.02089633561643836,0.02038281535741704,-0.024574655980226248,True
2011-05-02,0.02088942926846096,0.07102209588894881,2.4697870829428576,VIX6M,0.022601476602739725,0.021659624232135178,-0.04167216094590814,True
2011-05-03,0.02271467399686396,0.06858454561806045,3.00010602040932,VIX6M,0.023533846191780818,0.022975125169267988,-0.023741169121261743,True
2011-05-04,0.02417616650696089,0.06983740047997378,2.9634723119757336,VIX6M,0.024262166136986302,0.023583620271681833,-0.027967241732388633,True
2011-05-05,0.03064104907862094,0.08875146619782674,1.3098043321051132,VIX6M,0.024888838356164386,0.023621065407390403,-0.0509374093974131,True
2011-05-06,0.03150918172188259,0.09469844733011386,1.104999191243633,VIX6M,0.024753878794520547,0.023635969174626792,-0.04516098786672625,True
2011-05-09,0.02540577412452535,0.07629384562445146,2.0946194693929674,VIX6M,0.023753377150684936,0.02293885721580085,-0.03429070021146865,True
2011-05-10,0.020262412254107454,0.07221938456027152,2.4901660764568545,VIX6M,0.022580017808219183,0.02180294692529667,-0.034414095220051524,True
2011-05-11,0.0249237615104681,0.07764428333972594,1.9878499122942173,VIX6M,0.023533846191780818,0.022676080573742163,-0.036448169629757714,True
2011-05-12,0.020955413346573564,0.07276883360738297,2.3986903399844484,VIX6M,0.0226229455890411,0.021843724333439552,-0.03444384607365248,True
2011-05-13,0.02569361210273356,0.08181553718540929,1.716001548079348,VIX6M,0.023424462904109593,0.02262816571923408,-0.03399425583994114,True
2011-05-16,0.031382265293959766,0.09777950276466832,1.0399783007850343,VIX6M,0.024529761534246578,0.023563362556893844,-0.03939699845852644,True
2011-05-17,0.027944046057315076,0.08402192872163657,1.5708265553707914,VIX6M,0.024062432712328767,0.02315028373108515,-0.03790759613329793,True
2011-05-18,0.02240662413256651,0.07634233841153898,2.048464486072105,VIX6M,0.022708923452054792,0.021843800036545454,-0.038096187929642165,True
2011-05-19,0.019219591832423163,0.07346370338331598,2.4265671746053563,VIX6M,0.022131737424657533,0.021573352037850605,-0.025230074625086456,True
2011-05-20,0.02821234575295967,0.22232270116895575,0.335363091737809,VIX6M,0.02340261682191781,0.02236738399915701,-0.04423577203517028,True
2011-05-23,0.03120462488939794,0.153390849617032,0.5337389347085237,VIX6M,0.02470897380821918,0.023650943270217262,-0.04281968754404426,True
2011-05-24,0.029650858616112535,0.39554575798954145,0.154128727620374,VIX6M,0.024106746575342466,0.022244097615567792,-0.07726670846906736,True
2011-05-25,0.02604928595653056,0.10814615129967714,0.9918715013229924,VIX6M,0.023709389424657536,0.022270069553488783,-0.06070674555928776,True
2011-05-26,0.021609281435697694,0.08106010609125863,1.7500358805047194,VIX6M,0.022301980931506853,0.021261532691307525,-0.04665272754894378,True
2011-05-27,0.021269215696856428,0.07494337483576477,1.9965456307240248,VIX6M,0.021687951616438352,0.021025933293257852,-0.030524704909371165,True
2011-05-31,0.02018857788294846,0.07369464840521837,1.8102934403881397,VIX6M,0.020403950301369867,0.01974679192728597,-0.03220740907410353,True
2011-06-01,0.03181787591178599,1.054230212597382,0.043861488525876874,VIX6M,0.02335895523287672,0.021993536577372297,-0.05845375539667348,True
2011-06-02,0.03126522551910516,0.3101728559625928,0.17261542381522527,VIX6M,0.023097841808219173,0.022004100794345158,-0.04735251990014135,True
2011-06-03,0.02982146115978625,0.5967243679747398,0.11294438260709466,VIX6M,0.023753377150684936,0.023352955624826387,-0.016857456660515444,True
2011-06-06,0.032150075517838786,0.09260790643335101,1.0899980770474293,VIX6M,0.024239932767123287,0.02355310756706745,-0.02833445152898205,True
2011-06-07,0.030421483890798337,0.09819028189011467,0.9517619475650757,VIX6M,0.02377538630136987,0.022672653450351417,-0.04638128007850354,True
2011-06-08,0.03346939270161495,0.1261635022954749,0.5611569904771467,VIX6M,0.024351201534246573,0.02320915470051496,-0.046898993141076935,True
2011-06-09,0.029236883050037583,0.08715365930578385,1.1716201149533017,VIX6M,0.023206460712328767,0.022189217115182423,-0.043834499786773534,True
2011-06-10,0.03308140703934301,0.059169518508381765,2.7580890531058713,VIX6M,0.032104619178082196,0.02301310233541987,-0.2831840736758871,True
2011-06-13,0.03702237150296228,0.6104019587747463,0.06589474647262725,VIX6M,0.024843811068493152,0.023717467318754876,-0.0453369954647056,True
2011-06-14,0.031496219958507446,0.11218930318512799,0.641331070817151,VIX6M,0.023424462904109593,0.02209360489502722,-0.0568148782975463,True
2011-06-15,0.04182944031064826,1.6279860376067108,0.021056716393543114,VIX6M,0.026746703178082195,0.025636930137983505,-0.04149195632484912,True
2011-06-16,0.04771329010263399,2.137249966512419,0.01469734704849093,VIX6M,0.02935232876712329,0.028291718915289706,-0.036133754846107556,True
2011-06-17,0.046388299168540544,1.2340872120879272,0.026861524073638333,VIX6M,0.02891369490410959,0.027762486391273,-0.039815337218383845,True
2011-06-20,0.03818534364204522,0.10285177012940755,0.8923776678100379,VIX6M,0.02712159764383562,0.025933977479277184,-0.0437887244016529,True
2011-06-21,0.033431904402665594,0.0869931875090319,1.409408329630108,VIX6M,0.025706300712328774,0.024858962463635923,-0.03296227871038893,True
2011-06-22,0.029819631024987508,0.07329294889744845,3.0033195673226096,VIX6M,0.0261661538630137,0.02600713011796934,-0.006077459678517884,True
2011-06-23,0.03475707595826606,0.12492564678121833,0.8432618381492752,VIX6M,0.02653697161643836,0.026309953794744958,-0.008554775012563125,True
2011-06-24,0.042302677481806085,1.315864824952579,0.0363552701125493,VIX6M,0.028430196821917813,0.02753173267488494,-0.031602459619281174,True
2011-06-27,0.03990882842328433,1.3317469559919242,0.039310700720856906,VIX6M,0.027617606136986304,0.026886990173882082,-0.02645471730896182,True
2011-06-28,0.03487596379835236,0.3470318210435734,0.18429104156496598,VIX6M,0.026258613698630133,0.025013376017339665,-0.04742206483487855,True
2011-06-29,0.025932657815079967,0.10055429135427926,1.3887220271059348,VIX6M,0.02432892739726028,0.023986784535093175,-0.01406321193615936,True
2011-06-30,0.02233196836724581,0.08394384269011279,2.0163610510238374,VIX6M,0.022408714356164386,0.02315672060365832,0.033380150043644335,True
2011-07-01,0.021635917395911673,0.0951515140778152,1.2437364403325468,VIX6M,0.021269477095890412,0.020741069386759306,-0.024843474371694946,True
2011-07-05,0.022382232779256973,0.08818244420273146,1.392564998833697,VIX6M,0.02156198120547945,0.02092490309836446,-0.029546362230994428,True
2011-07-06,0.022863594775347593,0.08256485985621331,1.6613951855200448,VIX6M,0.021666931068493156,0.02155050359235915,-0.005373510247757625,True
2011-07-07,0.02204797667473174,0.06593001680204652,2.006742539172684,VIX6M,0.020628898191780827,0.01959456695152871,-0.05013991686013676,True
2011-07-08,0.021951391403636108,0.07752359050175707,1.6678864596812697,VIX6M,0.02110322876712329,0.020428150006568294,-0.03198935897461821,True
2011-07-11,0.03216402388933915,0.08976696073755794,1.1580261575089617,VIX6M,0.024351201534246573,0.023572215383251046,-0.03198963919295694,True
2011-07-12,0.03862468782831155,0.6518984895244376,0.06647413536645631,VIX6M,0.025683415068493153,0.02491663980903065,-0.029854879400486638,True
2011-07-13,0.038090754930737596,0.5873130453547518,0.07776304995366454,VIX6M,0.025729196547945202,0.024883485631878886,-0.032869697834923516,True
2011-07-14,0.041709020146918546,1.2152470093056211,0.03342566366687476,VIX6M,0.027027629424657536,0.026318824864246592,-0.0262251842096183,True
2011-07-15,0.03566712178323425,0.0888161854713952,1.3483324055265062,VIX6M,0.026304904767123286,0.02567020746671896,-0.024128477408425806,True
2011-07-18,0.04260404283147217,1.0549470171635127,0.03982842857495236,VIX6M,0.027736365863013698,0.026910487051692328,-0.02977602817183325,True
2011-07-19,0.0349339728565434,0.12013932713593221,0.6907896033675819,VIX6M,0.025637674356164385,0.024621177722755926,-0.03964855077286099,True
2011-07-20,0.03466122424662949,0.16057471994386643,0.44101994900741687,VIX6M,0.025432345643835615,0.02436197310987466,-0.042087055160025956,True
2011-07-21,0.027999519402131384,0.08582899533987129,1.3429556054294334,VIX6M,0.023315334410958906,0.022396968673368076,-0.03938891552673463,True
2011-07-22,0.027395255029773947,0.07881092775001619,1.6554552965618095,VIX6M,0.023709389424657536,0.02246285659399693,-0.05257549270181636,True
2011-07-25,0.03585556610341766,1.014678619030325,0.042187122890624255,VIX6M,0.024798824547945204,0.02359498593281572,-0.04854418050347603,True
2011-07-26,0.039117025714097656,1.2036283265751104,0.031156106280373554,VIX6M,0.025455119178082193,0.024619601137100072,-0.03282318323229588,True
2011-07-27,0.048723467584820684,1.9899391565969833,0.013269412478877673,VIX6M,0.02826193561643836,0.02816595360434519,-0.0033961584725054833,True
2011-07-28,0.05092522369657443,2.737304563423514,0.007701066475318218,VIX6M,0.028430196821917813,0.028633563882088764,0.007153206199901098,True
2011-07-29,0.05159636506309518,4.154493802074001,0.0054099900917112444,VIX6M,0.028454274904109584,0.029172317583322144,0.025234966683647757,True
2011-08-01,0.04852170353457863,2.9435494161178175,0.007313292419828137,VIX6M,0.027027629424657536,0.02747172346896908,0.016431113411167028,True
2011-08-02,0.054193207808867425,2.9400664919804305,0.0070898575894967715,VIX6M,0.029376794136986305,0.030269660788483636,0.0303936041262305,True
2011-08-03,0.050629390305156834,2.1907093593525264,0.012215845838025367,VIX6M,0.028986571232876717,0.02918755534144611,0.006933697226715698,True
2011-08-04,0.17100055416106794,0.07697776923948021,49.99999999999999,VIX6M,0.03961007079452055,0.041107483310863044,0.037803833376375516,True
2011-08-05,0.16178886926931388,0.08278803581026387,49.99999999999999,VIX6M,0.04229671084931506,0.043767892451932015,0.03478241151795807,True
2011-08-08,0.6666066710373291,0.10152649167487544,49.99999999999999,VIX6M,0.06242465753424657,0.06303839112558157,0.00983158924017007,True
2011-08-09,0.24854226808230717,0.08423339855948316,49.99999999999999,VIX6M,0.04577133353424657,0.04621059419060321,0.009596850745630566,True
2011-08-10,0.4294543680394354,0.09802626125184281,39.82283855099885,VIX6M,0.05856248219178081,0.05827567206613127,-0.004897506302931236,True
2011-08-11,0.26919290898786374,0.09139311229767526,31.357850401039087,VIX6M,0.052606757095890425,0.05224295283825908,-0.00691554236974174,True
2011-08-12,0.1650856248366262,0.08940491807520408,16.254690436370275,VIX6M,0.04957364235616439,0.050214520169392395,0.01292779353640356,True
2011-08-15,0.12561791192032365,0.08896373694222813,49.99999999999999,VIX6M,0.04458783846575343,0.04606802890025268,0.033197178545359286,True
2011-08-16,0.12868796272561595,0.08666786662425557,24.797121943011454,VIX6M,0.04531430860273974,0.04585954490482047,0.012032320891414143,True
2011-08-17,0.11005772537251869,0.08633691813059922,21.825602871047927,VIX6M,0.04443722942465754,0.045083165254247694,0.014535915896496774,True
2011-08-18,0.24203576557696774,0.09405530215519432,14.139126786039656,VIX6M,0.056270498465753424,0.058387803177022315,0.037627260624988,True
2011-08-19,0.2360608369564365,0.10260020753124681,12.23865677830745,VIX6M,0.06288924476712329,0.06316745080448177,0.004423745878785281,True
2011-08-22,0.20997642347807025,0.10155317252772032,8.363266268036845,VIX6M,0.06310425057534247,0.06453185689800141,0.02262298196465336,True
2011-08-23,0.1403062090561137,0.09526910895956892,4.898810154460114,VIX6M,0.05620278427397261,0.05698418784177295,0.013903289274624208,True
2011-08-24,0.13631865252357583,0.10406917083385318,5.714434657401377,VIX6M,0.05667763972602741,0.058369205052396435,0.02984537349377713,True
2011-08-25,0.1964458384873839,0.11180431429984256,14.806913823695032,VIX6M,0.06125305627397261,0.06268758365142436,0.02341968653834027,True
2011-08-26,0.1346732111000421,0.10852377565955972,9.455730769214782,VIX6M,0.05633825342465754,0.058045644706086516,0.030306074072961937,True
2011-08-29,0.10229522439986811,0.9595409034415825,0.002931684540413074,VIX6M,0.0514021242739726,0.05245467461781241,0.020476786878101214,True
2011-08-30,0.12838572852612318,0.10325315090912776,49.99999999999999,VIX6M,0.05270504153424656,0.05311932571424727,0.007860427920003006,True
2011-08-31,0.10025403762075195,0.22292677084984003,0.0038298904884780122,VIX6M,0.05085332235616439,0.05114932129969335,0.00582064120522661,True
2011-09-01,0.10050493153140713,0.10434886209298568,5.763608572793138,VIX6M,0.0517912872328767,0.052543466542189964,0.014523278904637529,True
2011-09-02,0.11530407748366903,1.0000000000000257e-08,0.08709304644127236,VIX6M,0.055460618794520564,0.057472889671737484,0.03628287821079505,True
2011-09-06,0.15109608790919687,0.10969396519581301,9.668378405030555,VIX6M,0.0597081861369863,0.06015002090372178,0.007399902682050957,True
2011-09-07,0.11173464546412644,0.10278830662873667,3.5515789216978764,VIX6M,0.05263950838356165,0.05448646539232263,0.035086896999550095,True
2011-09-08,0.12065204629451623,0.10668014138167672,6.282723251268956,VIX6M,0.055966105643835626,0.056496388283833604,0.009475067702095618,True
2011-09-09,0.16280273892844188,0.11403166705403765,8.372350321482552,VIX6M,0.0635713551780822,0.06385280598029208,0.004427321101169816,True
2011-09-12,0.1596753239446951,0.1133698696531722,5.917161709794388,VIX6M,0.06520155600000001,0.06521397142789906,0.0001904161290115723,True
2011-09-13,0.14121373809029594,0.1162176850860332,5.237301109321757,VIX6M,0.0635713551780822,0.06366506283268854,0.001474054695606801,True
2011-09-14,0.12359185916271674,1.0000000000129924e-08,0.11594104356708576,VIX6M,0.05897781764383564,0.06115663137785021,0.03694293585382101,True
2011-09-15,0.11126515135635408,1.0000000190281917e-08,0.007710476052065111,VIX6M,0.05698395879452054,0.05658825643867048,-0.006944100835060136,True
2011-09-16,0.08753721512553189,0.11032929040003744,29.17453956253793,VIX6M,0.05556153271232879,0.05544136586807448,-0.0021627705066466947,True
2011-09-19,0.11450599322987866,1.0000000000000002e-08,0.07164688526455565,VIX6M,0.05814861435616438,0.05729863456419204,-0.014617369672235855,True
2011-09-20,0.11375489048554065,1.000000000067249e-08,0.09388842777102314,VIX6M,0.05742787709589041,0.05660336822653985,-0.014357293200544949,True
2011-09-21,0.14603287595357015,0.11922237414386626,7.684011807603007,VIX6M,0.06469217079452055,0.06417401619140724,-0.008009541135342515,True
2011-09-22,0.18606937893450215,0.11503581856504826,5.508632846053964,VIX6M,0.07208198646575342,0.07073738036424022,-0.01865384359450234,True
2011-09-23,0.18027716278645206,0.11532180361476899,3.9230699352746687,VIX6M,0.07327515353424659,0.073081323587695,-0.002645234260218961,True
2011-09-26,0.1579042578416467,0.109590471201186,2.6803059668519036,VIX6M,0.07006474257534245,0.06927215181706699,-0.011312262475283805,True
2011-09-27,0.14568447677689,0.10868162197690166,1.7815943788720523,VIX6M,0.06803888153424657,0.0677745124747754,-0.00388555857341822,True
2011-09-28,0.17943557206854033,0.12536032353228319,4.936711483521655,VIX6M,0.07440020893150685,0.0739508120404958,-0.006040263830774509,True
2011-09-29,0.15465719915931675,0.11012902490132147,1.8228572064755444,VIX6M,0.07051896986301372,0.07089966305163146,0.005398450790720022,True
2011-09-30,0.193919563404673,0.1262624010061398,3.6999670726384073,VIX6M,0.07842539161643836,0.07985277407746588,0.018200514292724807,True
2011-10-03,0.22452168081532273,0.144166582435685,5.34709092489174,VIX6M,0.08717282893150684,0.08750833183087951,0.003848709551875221,True
2011-10-04,0.1697354218725769,1.0000000000202372e-08,0.2949006223374776,VIX6M,0.07802607764383564,0.08030982342430008,0.029269006586349552,True
2011-10-05,0.1485038024534044,1.0000000000000002e-08,0.13063133399625415,VIX6M,0.07304345358904109,0.07321207528063764,0.0023085120337443953,True
2011-10-06,0.13799571404972974,1.000000000072877e-08,0.10071405721434003,VIX6M,0.06942376619178081,0.06854704568810172,-0.012628535612101267,True
2011-10-07,0.1395239505556748,1.000000000062448e-08,0.09506232976618538,VIX6M,0.07070866438356165,0.06940521531928562,-0.018434078420791852,True
2011-10-10,0.08023995110007956,0.12555477888460004,35.47679647317826,VIX6M,0.06303254120547946,0.06270403049744712,-0.005211763666031404,True
2011-10-11,0.09295769017340347,0.12442737863538528,14.68328520438032,VIX6M,0.06174874372602741,0.06126480283187041,-0.007837258945772044,True
2011-10-12,0.07953079786277119,0.11723372498049449,17.297439273725157,VIX6M,0.056813679616438365,0.05756166270674652,0.013165545610809855,True
2011-10-13,0.06407583029509063,0.11453275475283275,26.44837421686558,VIX6M,0.05647388564383561,0.056456887885336864,-0.0003009843984518368,True
2011-10-14,0.0675685642896134,0.1087249164860159,8.840926944127244,VIX6M,0.05111121517808221,0.05080126255881594,-0.0060642780295152915,True
2011-10-17,0.11148467127493689,0.11974815059306232,1.497378407126005,VIX6M,0.058251943726027405,0.05807673894467796,-0.003007707041905382,True
2011-10-18,0.09870043873367708,0.6234333311998145,0.054035806911497224,VIX6M,0.055057880383561644,0.0539446463690835,-0.020219340205666875,True
2011-10-19,0.11763201233849686,0.6128215414847157,0.012098480628696224,VIX6M,0.06090021682191781,0.06072026794400771,-0.0029548150614357397,True
2011-10-20,0.11579789410945973,2.3195365505855623,0.007044193240940032,VIX6M,0.060689002356164375,0.061022515080749476,0.0054954392334186294,True
